copa,R1_filename,R2_filename,Expt
CoPA_21365_L1,mint/CoPA_21365_L1_R1.fastq.gz,mint/CoPA_21365_L1_R2.fastq.gz,Mint
CoPA_21366_L1,mint/CoPA_21366_L1_R1.fastq.gz,mint/CoPA_21366_L1_R2.fastq.gz,Mint
CoPA_21367_L1,mint/CoPA_21367_L1_R1.fastq.gz,mint/CoPA_21367_L1_R2.fastq.gz,Mint
CoPA_21368_L1,mint/CoPA_21368_L1_R1.fastq.gz,mint/CoPA_21368_L1_R2.fastq.gz,Mint
CoPA_21369_L1,mint/CoPA_21369_L1_R1.fastq.gz,mint/CoPA_21369_L1_R2.fastq.gz,Mint
CoPA_21370_L1,mint/CoPA_21370_L1_R1.fastq.gz,mint/CoPA_21370_L1_R2.fastq.gz,Mint
CoPA_21371_L1,mint/CoPA_21371_L1_R1.fastq.gz,mint/CoPA_21371_L1_R2.fastq.gz,Mint
CoPA_21372_L1,mint/CoPA_21372_L1_R1.fastq.gz,mint/CoPA_21372_L1_R2.fastq.gz,Mint
CoPA_21373_L1,mint/CoPA_21373_L1_R1.fastq.gz,mint/CoPA_21373_L1_R2.fastq.gz,Mint
CoPA_21374_L1,mint/CoPA_21374_L1_R1.fastq.gz,mint/CoPA_21374_L1_R2.fastq.gz,Mint
CoPA_21337_L2,mint/CoPA_21337_L2_R1.fastq.gz,mint/CoPA_21337_L2_R2.fastq.gz,Mint
CoPA_21338_L2,mint/CoPA_21338_L2_R1.fastq.gz,mint/CoPA_21338_L2_R2.fastq.gz,Mint
CoPA_21341_L2,mint/CoPA_21341_L2_R1.fastq.gz,mint/CoPA_21341_L2_R2.fastq.gz,Mint
CoPA_21342_L2,mint/CoPA_21342_L2_R1.fastq.gz,mint/CoPA_21342_L2_R2.fastq.gz,Mint
CoPA_21343_L2,mint/CoPA_21343_L2_R1.fastq.gz,mint/CoPA_21343_L2_R2.fastq.gz,Mint
CoPA_21344_L2,mint/CoPA_21344_L2_R1.fastq.gz,mint/CoPA_21344_L2_R2.fastq.gz,Mint
CoPA_21345_L2,mint/CoPA_21345_L2_R1.fastq.gz,mint/CoPA_21345_L2_R2.fastq.gz,Mint
CoPA_21346_L2,mint/CoPA_21346_L2_R1.fastq.gz,mint/CoPA_21346_L2_R2.fastq.gz,Mint
CoPA_21347_L2,mint/CoPA_21347_L2_R1.fastq.gz,mint/CoPA_21347_L2_R2.fastq.gz,Mint
CoPA_21348_L2,mint/CoPA_21348_L2_R1.fastq.gz,mint/CoPA_21348_L2_R2.fastq.gz,Mint
CoPA_21349_L2,mint/CoPA_21349_L2_R1.fastq.gz,mint/CoPA_21349_L2_R2.fastq.gz,Mint
CoPA_21350_L2,mint/CoPA_21350_L2_R1.fastq.gz,mint/CoPA_21350_L2_R2.fastq.gz,Mint
CoPA_21351_L2,mint/CoPA_21351_L2_R1.fastq.gz,mint/CoPA_21351_L2_R2.fastq.gz,Mint
CoPA_21352_L2,mint/CoPA_21352_L2_R1.fastq.gz,mint/CoPA_21352_L2_R2.fastq.gz,Mint
CoPA_21353_L2,mint/CoPA_21353_L2_R1.fastq.gz,mint/CoPA_21353_L2_R2.fastq.gz,Mint
CoPA_21354_L2,mint/CoPA_21354_L2_R1.fastq.gz,mint/CoPA_21354_L2_R2.fastq.gz,Mint
CoPA_21355_L2,mint/CoPA_21355_L2_R1.fastq.gz,mint/CoPA_21355_L2_R2.fastq.gz,Mint
CoPA_21356_L2,mint/CoPA_21356_L2_R1.fastq.gz,mint/CoPA_21356_L2_R2.fastq.gz,Mint
CoPA_21357_L2,mint/CoPA_21357_L2_R1.fastq.gz,mint/CoPA_21357_L2_R2.fastq.gz,Mint
CoPA_21358_L2,mint/CoPA_21358_L2_R1.fastq.gz,mint/CoPA_21358_L2_R2.fastq.gz,Mint
CoPA_21359_L2,mint/CoPA_21359_L2_R1.fastq.gz,mint/CoPA_21359_L2_R2.fastq.gz,Mint
CoPA_21360_L2,mint/CoPA_21360_L2_R1.fastq.gz,mint/CoPA_21360_L2_R2.fastq.gz,Mint
CoPA_21361_L2,mint/CoPA_21361_L2_R1.fastq.gz,mint/CoPA_21361_L2_R2.fastq.gz,Mint
CoPA_21362_L2,mint/CoPA_21362_L2_R1.fastq.gz,mint/CoPA_21362_L2_R2.fastq.gz,Mint
CoPA_21363_L2,mint/CoPA_21363_L2_R1.fastq.gz,mint/CoPA_21363_L2_R2.fastq.gz,Mint
CoPA_21364_L2,mint/CoPA_21364_L2_R1.fastq.gz,mint/CoPA_21364_L2_R2.fastq.gz,Mint
CoPA_21365_L2,mint/CoPA_21365_L2_R1.fastq.gz,mint/CoPA_21365_L2_R2.fastq.gz,Mint
CoPA_21366_L2,mint/CoPA_21366_L2_R1.fastq.gz,mint/CoPA_21366_L2_R2.fastq.gz,Mint
CoPA_21367_L2,mint/CoPA_21367_L2_R1.fastq.gz,mint/CoPA_21367_L2_R2.fastq.gz,Mint
CoPA_21368_L2,mint/CoPA_21368_L2_R1.fastq.gz,mint/CoPA_21368_L2_R2.fastq.gz,Mint
CoPA_21369_L2,mint/CoPA_21369_L2_R1.fastq.gz,mint/CoPA_21369_L2_R2.fastq.gz,Mint
CoPA_21370_L2,mint/CoPA_21370_L2_R1.fastq.gz,mint/CoPA_21370_L2_R2.fastq.gz,Mint
CoPA_21371_L2,mint/CoPA_21371_L2_R1.fastq.gz,mint/CoPA_21371_L2_R2.fastq.gz,Mint
CoPA_21372_L2,mint/CoPA_21372_L2_R1.fastq.gz,mint/CoPA_21372_L2_R2.fastq.gz,Mint
CoPA_21373_L2,mint/CoPA_21373_L2_R1.fastq.gz,mint/CoPA_21373_L2_R2.fastq.gz,Mint
CoPA_21374_L2,mint/CoPA_21374_L2_R1.fastq.gz,mint/CoPA_21374_L2_R2.fastq.gz,Mint
CoPA_21337_L3,mint/CoPA_21337_L3_R1.fastq.gz,mint/CoPA_21337_L3_R2.fastq.gz,Mint
CoPA_21338_L3,mint/CoPA_21338_L3_R1.fastq.gz,mint/CoPA_21338_L3_R2.fastq.gz,Mint
CoPA_21341_L3,mint/CoPA_21341_L3_R1.fastq.gz,mint/CoPA_21341_L3_R2.fastq.gz,Mint
CoPA_21342_L3,mint/CoPA_21342_L3_R1.fastq.gz,mint/CoPA_21342_L3_R2.fastq.gz,Mint
CoPA_21343_L3,mint/CoPA_21343_L3_R1.fastq.gz,mint/CoPA_21343_L3_R2.fastq.gz,Mint
CoPA_21344_L3,mint/CoPA_21344_L3_R1.fastq.gz,mint/CoPA_21344_L3_R2.fastq.gz,Mint
CoPA_21345_L3,mint/CoPA_21345_L3_R1.fastq.gz,mint/CoPA_21345_L3_R2.fastq.gz,Mint
CoPA_21346_L3,mint/CoPA_21346_L3_R1.fastq.gz,mint/CoPA_21346_L3_R2.fastq.gz,Mint
CoPA_21347_L3,mint/CoPA_21347_L3_R1.fastq.gz,mint/CoPA_21347_L3_R2.fastq.gz,Mint
CoPA_21348_L3,mint/CoPA_21348_L3_R1.fastq.gz,mint/CoPA_21348_L3_R2.fastq.gz,Mint
CoPA_21349_L3,mint/CoPA_21349_L3_R1.fastq.gz,mint/CoPA_21349_L3_R2.fastq.gz,Mint
CoPA_21350_L3,mint/CoPA_21350_L3_R1.fastq.gz,mint/CoPA_21350_L3_R2.fastq.gz,Mint
CoPA_21351_L3,mint/CoPA_21351_L3_R1.fastq.gz,mint/CoPA_21351_L3_R2.fastq.gz,Mint
CoPA_21352_L3,mint/CoPA_21352_L3_R1.fastq.gz,mint/CoPA_21352_L3_R2.fastq.gz,Mint
CoPA_21353_L3,mint/CoPA_21353_L3_R1.fastq.gz,mint/CoPA_21353_L3_R2.fastq.gz,Mint
CoPA_21354_L3,mint/CoPA_21354_L3_R1.fastq.gz,mint/CoPA_21354_L3_R2.fastq.gz,Mint
CoPA_21355_L3,mint/CoPA_21355_L3_R1.fastq.gz,mint/CoPA_21355_L3_R2.fastq.gz,Mint
CoPA_21356_L3,mint/CoPA_21356_L3_R1.fastq.gz,mint/CoPA_21356_L3_R2.fastq.gz,Mint
CoPA_21357_L3,mint/CoPA_21357_L3_R1.fastq.gz,mint/CoPA_21357_L3_R2.fastq.gz,Mint
CoPA_21358_L3,mint/CoPA_21358_L3_R1.fastq.gz,mint/CoPA_21358_L3_R2.fastq.gz,Mint
CoPA_21359_L3,mint/CoPA_21359_L3_R1.fastq.gz,mint/CoPA_21359_L3_R2.fastq.gz,Mint
CoPA_21360_L3,mint/CoPA_21360_L3_R1.fastq.gz,mint/CoPA_21360_L3_R2.fastq.gz,Mint
CoPA_21361_L3,mint/CoPA_21361_L3_R1.fastq.gz,mint/CoPA_21361_L3_R2.fastq.gz,Mint
CoPA_21362_L3,mint/CoPA_21362_L3_R1.fastq.gz,mint/CoPA_21362_L3_R2.fastq.gz,Mint
CoPA_21363_L3,mint/CoPA_21363_L3_R1.fastq.gz,mint/CoPA_21363_L3_R2.fastq.gz,Mint
CoPA_21364_L3,mint/CoPA_21364_L3_R1.fastq.gz,mint/CoPA_21364_L3_R2.fastq.gz,Mint
CoPA_21365_L3,mint/CoPA_21365_L3_R1.fastq.gz,mint/CoPA_21365_L3_R2.fastq.gz,Mint
CoPA_21366_L3,mint/CoPA_21366_L3_R1.fastq.gz,mint/CoPA_21366_L3_R2.fastq.gz,Mint
CoPA_21367_L3,mint/CoPA_21367_L3_R1.fastq.gz,mint/CoPA_21367_L3_R2.fastq.gz,Mint
CoPA_21368_L3,mint/CoPA_21368_L3_R1.fastq.gz,mint/CoPA_21368_L3_R2.fastq.gz,Mint
CoPA_21369_L3,mint/CoPA_21369_L3_R1.fastq.gz,mint/CoPA_21369_L3_R2.fastq.gz,Mint
CoPA_21370_L3,mint/CoPA_21370_L3_R1.fastq.gz,mint/CoPA_21370_L3_R2.fastq.gz,Mint
CoPA_21371_L3,mint/CoPA_21371_L3_R1.fastq.gz,mint/CoPA_21371_L3_R2.fastq.gz,Mint
CoPA_21372_L3,mint/CoPA_21372_L3_R1.fastq.gz,mint/CoPA_21372_L3_R2.fastq.gz,Mint
CoPA_21373_L3,mint/CoPA_21373_L3_R1.fastq.gz,mint/CoPA_21373_L3_R2.fastq.gz,Mint
CoPA_21374_L3,mint/CoPA_21374_L3_R1.fastq.gz,mint/CoPA_21374_L3_R2.fastq.gz,Mint
CoPA_21337_L4,mint/CoPA_21337_L4_R1.fastq.gz,mint/CoPA_21337_L4_R2.fastq.gz,Mint
CoPA_21338_L4,mint/CoPA_21338_L4_R1.fastq.gz,mint/CoPA_21338_L4_R2.fastq.gz,Mint
CoPA_21341_L4,mint/CoPA_21341_L4_R1.fastq.gz,mint/CoPA_21341_L4_R2.fastq.gz,Mint
CoPA_21342_L4,mint/CoPA_21342_L4_R1.fastq.gz,mint/CoPA_21342_L4_R2.fastq.gz,Mint
CoPA_21343_L4,mint/CoPA_21343_L4_R1.fastq.gz,mint/CoPA_21343_L4_R2.fastq.gz,Mint
CoPA_21344_L4,mint/CoPA_21344_L4_R1.fastq.gz,mint/CoPA_21344_L4_R2.fastq.gz,Mint
CoPA_21345_L4,mint/CoPA_21345_L4_R1.fastq.gz,mint/CoPA_21345_L4_R2.fastq.gz,Mint
CoPA_21346_L4,mint/CoPA_21346_L4_R1.fastq.gz,mint/CoPA_21346_L4_R2.fastq.gz,Mint
CoPA_21347_L4,mint/CoPA_21347_L4_R1.fastq.gz,mint/CoPA_21347_L4_R2.fastq.gz,Mint
CoPA_21348_L4,mint/CoPA_21348_L4_R1.fastq.gz,mint/CoPA_21348_L4_R2.fastq.gz,Mint
CoPA_21349_L4,mint/CoPA_21349_L4_R1.fastq.gz,mint/CoPA_21349_L4_R2.fastq.gz,Mint
CoPA_21350_L4,mint/CoPA_21350_L4_R1.fastq.gz,mint/CoPA_21350_L4_R2.fastq.gz,Mint
CoPA_21351_L4,mint/CoPA_21351_L4_R1.fastq.gz,mint/CoPA_21351_L4_R2.fastq.gz,Mint
CoPA_21352_L4,mint/CoPA_21352_L4_R1.fastq.gz,mint/CoPA_21352_L4_R2.fastq.gz,Mint
CoPA_21353_L4,mint/CoPA_21353_L4_R1.fastq.gz,mint/CoPA_21353_L4_R2.fastq.gz,Mint
CoPA_21354_L4,mint/CoPA_21354_L4_R1.fastq.gz,mint/CoPA_21354_L4_R2.fastq.gz,Mint
CoPA_21355_L4,mint/CoPA_21355_L4_R1.fastq.gz,mint/CoPA_21355_L4_R2.fastq.gz,Mint
CoPA_21356_L4,mint/CoPA_21356_L4_R1.fastq.gz,mint/CoPA_21356_L4_R2.fastq.gz,Mint
CoPA_21357_L4,mint/CoPA_21357_L4_R1.fastq.gz,mint/CoPA_21357_L4_R2.fastq.gz,Mint
CoPA_21358_L4,mint/CoPA_21358_L4_R1.fastq.gz,mint/CoPA_21358_L4_R2.fastq.gz,Mint
CoPA_21359_L4,mint/CoPA_21359_L4_R1.fastq.gz,mint/CoPA_21359_L4_R2.fastq.gz,Mint
CoPA_21360_L4,mint/CoPA_21360_L4_R1.fastq.gz,mint/CoPA_21360_L4_R2.fastq.gz,Mint
CoPA_21361_L4,mint/CoPA_21361_L4_R1.fastq.gz,mint/CoPA_21361_L4_R2.fastq.gz,Mint
CoPA_21362_L4,mint/CoPA_21362_L4_R1.fastq.gz,mint/CoPA_21362_L4_R2.fastq.gz,Mint
CoPA_21363_L4,mint/CoPA_21363_L4_R1.fastq.gz,mint/CoPA_21363_L4_R2.fastq.gz,Mint
CoPA_21364_L4,mint/CoPA_21364_L4_R1.fastq.gz,mint/CoPA_21364_L4_R2.fastq.gz,Mint
CoPA_21365_L4,mint/CoPA_21365_L4_R1.fastq.gz,mint/CoPA_21365_L4_R2.fastq.gz,Mint
CoPA_21366_L4,mint/CoPA_21366_L4_R1.fastq.gz,mint/CoPA_21366_L4_R2.fastq.gz,Mint
CoPA_21367_L4,mint/CoPA_21367_L4_R1.fastq.gz,mint/CoPA_21367_L4_R2.fastq.gz,Mint
CoPA_21368_L4,mint/CoPA_21368_L4_R1.fastq.gz,mint/CoPA_21368_L4_R2.fastq.gz,Mint
CoPA_21369_L4,mint/CoPA_21369_L4_R1.fastq.gz,mint/CoPA_21369_L4_R2.fastq.gz,Mint
CoPA_21370_L4,mint/CoPA_21370_L4_R1.fastq.gz,mint/CoPA_21370_L4_R2.fastq.gz,Mint
CoPA_21371_L4,mint/CoPA_21371_L4_R1.fastq.gz,mint/CoPA_21371_L4_R2.fastq.gz,Mint
CoPA_21372_L4,mint/CoPA_21372_L4_R1.fastq.gz,mint/CoPA_21372_L4_R2.fastq.gz,Mint
CoPA_21373_L4,mint/CoPA_21373_L4_R1.fastq.gz,mint/CoPA_21373_L4_R2.fastq.gz,Mint
CoPA_21374_L4,mint/CoPA_21374_L4_R1.fastq.gz,mint/CoPA_21374_L4_R2.fastq.gz,Mint
CoPA_21298_L1,mint/CoPA_21298_L1_R1.fastq.gz,mint/CoPA_21298_L1_R2.fastq.gz,Mint
CoPA_21299_L1,mint/CoPA_21299_L1_R1.fastq.gz,mint/CoPA_21299_L1_R2.fastq.gz,Mint
CoPA_21300_L1,mint/CoPA_21300_L1_R1.fastq.gz,mint/CoPA_21300_L1_R2.fastq.gz,Mint
CoPA_21301_L1,mint/CoPA_21301_L1_R1.fastq.gz,mint/CoPA_21301_L1_R2.fastq.gz,Mint
CoPA_21302_L1,mint/CoPA_21302_L1_R1.fastq.gz,mint/CoPA_21302_L1_R2.fastq.gz,Mint
CoPA_21303_L1,mint/CoPA_21303_L1_R1.fastq.gz,mint/CoPA_21303_L1_R2.fastq.gz,Mint
CoPA_21304_L1,mint/CoPA_21304_L1_R1.fastq.gz,mint/CoPA_21304_L1_R2.fastq.gz,Mint
CoPA_21305_L1,mint/CoPA_21305_L1_R1.fastq.gz,mint/CoPA_21305_L1_R2.fastq.gz,Mint
CoPA_21306_L1,mint/CoPA_21306_L1_R1.fastq.gz,mint/CoPA_21306_L1_R2.fastq.gz,Mint
CoPA_21307_L1,mint/CoPA_21307_L1_R1.fastq.gz,mint/CoPA_21307_L1_R2.fastq.gz,Mint
CoPA_21310_L1,mint/CoPA_21310_L1_R1.fastq.gz,mint/CoPA_21310_L1_R2.fastq.gz,Mint
CoPA_21311_L1,mint/CoPA_21311_L1_R1.fastq.gz,mint/CoPA_21311_L1_R2.fastq.gz,Mint
CoPA_21312_L1,mint/CoPA_21312_L1_R1.fastq.gz,mint/CoPA_21312_L1_R2.fastq.gz,Mint
CoPA_21313_L1,mint/CoPA_21313_L1_R1.fastq.gz,mint/CoPA_21313_L1_R2.fastq.gz,Mint
CoPA_21314_L1,mint/CoPA_21314_L1_R1.fastq.gz,mint/CoPA_21314_L1_R2.fastq.gz,Mint
CoPA_21315_L1,mint/CoPA_21315_L1_R1.fastq.gz,mint/CoPA_21315_L1_R2.fastq.gz,Mint
CoPA_21316_L1,mint/CoPA_21316_L1_R1.fastq.gz,mint/CoPA_21316_L1_R2.fastq.gz,Mint
CoPA_21317_L1,mint/CoPA_21317_L1_R1.fastq.gz,mint/CoPA_21317_L1_R2.fastq.gz,Mint
CoPA_21318_L1,mint/CoPA_21318_L1_R1.fastq.gz,mint/CoPA_21318_L1_R2.fastq.gz,Mint
CoPA_21319_L1,mint/CoPA_21319_L1_R1.fastq.gz,mint/CoPA_21319_L1_R2.fastq.gz,Mint
CoPA_21320_L1,mint/CoPA_21320_L1_R1.fastq.gz,mint/CoPA_21320_L1_R2.fastq.gz,Mint
CoPA_21321_L1,mint/CoPA_21321_L1_R1.fastq.gz,mint/CoPA_21321_L1_R2.fastq.gz,Mint
CoPA_21322_L1,mint/CoPA_21322_L1_R1.fastq.gz,mint/CoPA_21322_L1_R2.fastq.gz,Mint
CoPA_21323_L1,mint/CoPA_21323_L1_R1.fastq.gz,mint/CoPA_21323_L1_R2.fastq.gz,Mint
CoPA_21324_L1,mint/CoPA_21324_L1_R1.fastq.gz,mint/CoPA_21324_L1_R2.fastq.gz,Mint
CoPA_21325_L1,mint/CoPA_21325_L1_R1.fastq.gz,mint/CoPA_21325_L1_R2.fastq.gz,Mint
CoPA_21326_L1,mint/CoPA_21326_L1_R1.fastq.gz,mint/CoPA_21326_L1_R2.fastq.gz,Mint
CoPA_21327_L1,mint/CoPA_21327_L1_R1.fastq.gz,mint/CoPA_21327_L1_R2.fastq.gz,Mint
CoPA_21328_L1,mint/CoPA_21328_L1_R1.fastq.gz,mint/CoPA_21328_L1_R2.fastq.gz,Mint
CoPA_21329_L1,mint/CoPA_21329_L1_R1.fastq.gz,mint/CoPA_21329_L1_R2.fastq.gz,Mint
CoPA_21330_L1,mint/CoPA_21330_L1_R1.fastq.gz,mint/CoPA_21330_L1_R2.fastq.gz,Mint
CoPA_21331_L1,mint/CoPA_21331_L1_R1.fastq.gz,mint/CoPA_21331_L1_R2.fastq.gz,Mint
CoPA_21298_L2,mint/CoPA_21298_L2_R1.fastq.gz,mint/CoPA_21298_L2_R2.fastq.gz,Mint
CoPA_21299_L2,mint/CoPA_21299_L2_R1.fastq.gz,mint/CoPA_21299_L2_R2.fastq.gz,Mint
CoPA_21300_L2,mint/CoPA_21300_L2_R1.fastq.gz,mint/CoPA_21300_L2_R2.fastq.gz,Mint
CoPA_21301_L2,mint/CoPA_21301_L2_R1.fastq.gz,mint/CoPA_21301_L2_R2.fastq.gz,Mint
CoPA_21302_L2,mint/CoPA_21302_L2_R1.fastq.gz,mint/CoPA_21302_L2_R2.fastq.gz,Mint
CoPA_21303_L2,mint/CoPA_21303_L2_R1.fastq.gz,mint/CoPA_21303_L2_R2.fastq.gz,Mint
CoPA_21304_L2,mint/CoPA_21304_L2_R1.fastq.gz,mint/CoPA_21304_L2_R2.fastq.gz,Mint
CoPA_21305_L2,mint/CoPA_21305_L2_R1.fastq.gz,mint/CoPA_21305_L2_R2.fastq.gz,Mint
CoPA_21306_L2,mint/CoPA_21306_L2_R1.fastq.gz,mint/CoPA_21306_L2_R2.fastq.gz,Mint
CoPA_21307_L2,mint/CoPA_21307_L2_R1.fastq.gz,mint/CoPA_21307_L2_R2.fastq.gz,Mint
CoPA_21310_L2,mint/CoPA_21310_L2_R1.fastq.gz,mint/CoPA_21310_L2_R2.fastq.gz,Mint
CoPA_21311_L2,mint/CoPA_21311_L2_R1.fastq.gz,mint/CoPA_21311_L2_R2.fastq.gz,Mint
CoPA_21312_L2,mint/CoPA_21312_L2_R1.fastq.gz,mint/CoPA_21312_L2_R2.fastq.gz,Mint
CoPA_21313_L2,mint/CoPA_21313_L2_R1.fastq.gz,mint/CoPA_21313_L2_R2.fastq.gz,Mint
CoPA_21314_L2,mint/CoPA_21314_L2_R1.fastq.gz,mint/CoPA_21314_L2_R2.fastq.gz,Mint
CoPA_21315_L2,mint/CoPA_21315_L2_R1.fastq.gz,mint/CoPA_21315_L2_R2.fastq.gz,Mint
CoPA_21316_L2,mint/CoPA_21316_L2_R1.fastq.gz,mint/CoPA_21316_L2_R2.fastq.gz,Mint
CoPA_21317_L2,mint/CoPA_21317_L2_R1.fastq.gz,mint/CoPA_21317_L2_R2.fastq.gz,Mint
CoPA_21318_L2,mint/CoPA_21318_L2_R1.fastq.gz,mint/CoPA_21318_L2_R2.fastq.gz,Mint
CoPA_21319_L2,mint/CoPA_21319_L2_R1.fastq.gz,mint/CoPA_21319_L2_R2.fastq.gz,Mint
CoPA_21320_L2,mint/CoPA_21320_L2_R1.fastq.gz,mint/CoPA_21320_L2_R2.fastq.gz,Mint
CoPA_21321_L2,mint/CoPA_21321_L2_R1.fastq.gz,mint/CoPA_21321_L2_R2.fastq.gz,Mint
CoPA_21322_L2,mint/CoPA_21322_L2_R1.fastq.gz,mint/CoPA_21322_L2_R2.fastq.gz,Mint
CoPA_21323_L2,mint/CoPA_21323_L2_R1.fastq.gz,mint/CoPA_21323_L2_R2.fastq.gz,Mint
CoPA_21324_L2,mint/CoPA_21324_L2_R1.fastq.gz,mint/CoPA_21324_L2_R2.fastq.gz,Mint
CoPA_21325_L2,mint/CoPA_21325_L2_R1.fastq.gz,mint/CoPA_21325_L2_R2.fastq.gz,Mint
CoPA_21326_L2,mint/CoPA_21326_L2_R1.fastq.gz,mint/CoPA_21326_L2_R2.fastq.gz,Mint
CoPA_21327_L2,mint/CoPA_21327_L2_R1.fastq.gz,mint/CoPA_21327_L2_R2.fastq.gz,Mint
CoPA_21328_L2,mint/CoPA_21328_L2_R1.fastq.gz,mint/CoPA_21328_L2_R2.fastq.gz,Mint
CoPA_21329_L2,mint/CoPA_21329_L2_R1.fastq.gz,mint/CoPA_21329_L2_R2.fastq.gz,Mint
CoPA_21330_L2,mint/CoPA_21330_L2_R1.fastq.gz,mint/CoPA_21330_L2_R2.fastq.gz,Mint
CoPA_21331_L2,mint/CoPA_21331_L2_R1.fastq.gz,mint/CoPA_21331_L2_R2.fastq.gz,Mint
CoPA_21298_L3,mint/CoPA_21298_L3_R1.fastq.gz,mint/CoPA_21298_L3_R2.fastq.gz,Mint
CoPA_21299_L3,mint/CoPA_21299_L3_R1.fastq.gz,mint/CoPA_21299_L3_R2.fastq.gz,Mint
CoPA_21300_L3,mint/CoPA_21300_L3_R1.fastq.gz,mint/CoPA_21300_L3_R2.fastq.gz,Mint
CoPA_21301_L3,mint/CoPA_21301_L3_R1.fastq.gz,mint/CoPA_21301_L3_R2.fastq.gz,Mint
CoPA_21302_L3,mint/CoPA_21302_L3_R1.fastq.gz,mint/CoPA_21302_L3_R2.fastq.gz,Mint
CoPA_21303_L3,mint/CoPA_21303_L3_R1.fastq.gz,mint/CoPA_21303_L3_R2.fastq.gz,Mint
CoPA_21304_L3,mint/CoPA_21304_L3_R1.fastq.gz,mint/CoPA_21304_L3_R2.fastq.gz,Mint
CoPA_21305_L3,mint/CoPA_21305_L3_R1.fastq.gz,mint/CoPA_21305_L3_R2.fastq.gz,Mint
CoPA_21306_L3,mint/CoPA_21306_L3_R1.fastq.gz,mint/CoPA_21306_L3_R2.fastq.gz,Mint
CoPA_21307_L3,mint/CoPA_21307_L3_R1.fastq.gz,mint/CoPA_21307_L3_R2.fastq.gz,Mint
CoPA_21310_L3,mint/CoPA_21310_L3_R1.fastq.gz,mint/CoPA_21310_L3_R2.fastq.gz,Mint
CoPA_21311_L3,mint/CoPA_21311_L3_R1.fastq.gz,mint/CoPA_21311_L3_R2.fastq.gz,Mint
CoPA_21312_L3,mint/CoPA_21312_L3_R1.fastq.gz,mint/CoPA_21312_L3_R2.fastq.gz,Mint
CoPA_21313_L3,mint/CoPA_21313_L3_R1.fastq.gz,mint/CoPA_21313_L3_R2.fastq.gz,Mint
CoPA_21314_L3,mint/CoPA_21314_L3_R1.fastq.gz,mint/CoPA_21314_L3_R2.fastq.gz,Mint
CoPA_21315_L3,mint/CoPA_21315_L3_R1.fastq.gz,mint/CoPA_21315_L3_R2.fastq.gz,Mint
CoPA_21316_L3,mint/CoPA_21316_L3_R1.fastq.gz,mint/CoPA_21316_L3_R2.fastq.gz,Mint
CoPA_21317_L3,mint/CoPA_21317_L3_R1.fastq.gz,mint/CoPA_21317_L3_R2.fastq.gz,Mint
CoPA_21318_L3,mint/CoPA_21318_L3_R1.fastq.gz,mint/CoPA_21318_L3_R2.fastq.gz,Mint
CoPA_21319_L3,mint/CoPA_21319_L3_R1.fastq.gz,mint/CoPA_21319_L3_R2.fastq.gz,Mint
CoPA_21320_L3,mint/CoPA_21320_L3_R1.fastq.gz,mint/CoPA_21320_L3_R2.fastq.gz,Mint
CoPA_21321_L3,mint/CoPA_21321_L3_R1.fastq.gz,mint/CoPA_21321_L3_R2.fastq.gz,Mint
CoPA_21322_L3,mint/CoPA_21322_L3_R1.fastq.gz,mint/CoPA_21322_L3_R2.fastq.gz,Mint
CoPA_21323_L3,mint/CoPA_21323_L3_R1.fastq.gz,mint/CoPA_21323_L3_R2.fastq.gz,Mint
CoPA_21324_L3,mint/CoPA_21324_L3_R1.fastq.gz,mint/CoPA_21324_L3_R2.fastq.gz,Mint
CoPA_21325_L3,mint/CoPA_21325_L3_R1.fastq.gz,mint/CoPA_21325_L3_R2.fastq.gz,Mint
CoPA_21326_L3,mint/CoPA_21326_L3_R1.fastq.gz,mint/CoPA_21326_L3_R2.fastq.gz,Mint
CoPA_21327_L3,mint/CoPA_21327_L3_R1.fastq.gz,mint/CoPA_21327_L3_R2.fastq.gz,Mint
CoPA_21328_L3,mint/CoPA_21328_L3_R1.fastq.gz,mint/CoPA_21328_L3_R2.fastq.gz,Mint
CoPA_21329_L3,mint/CoPA_21329_L3_R1.fastq.gz,mint/CoPA_21329_L3_R2.fastq.gz,Mint
CoPA_21330_L3,mint/CoPA_21330_L3_R1.fastq.gz,mint/CoPA_21330_L3_R2.fastq.gz,Mint
CoPA_21331_L3,mint/CoPA_21331_L3_R1.fastq.gz,mint/CoPA_21331_L3_R2.fastq.gz,Mint
CoPA_21298_L4,mint/CoPA_21298_L4_R1.fastq.gz,mint/CoPA_21298_L4_R2.fastq.gz,Mint
CoPA_21299_L4,mint/CoPA_21299_L4_R1.fastq.gz,mint/CoPA_21299_L4_R2.fastq.gz,Mint
CoPA_21300_L4,mint/CoPA_21300_L4_R1.fastq.gz,mint/CoPA_21300_L4_R2.fastq.gz,Mint
CoPA_21301_L4,mint/CoPA_21301_L4_R1.fastq.gz,mint/CoPA_21301_L4_R2.fastq.gz,Mint
CoPA_21302_L4,mint/CoPA_21302_L4_R1.fastq.gz,mint/CoPA_21302_L4_R2.fastq.gz,Mint
CoPA_21303_L4,mint/CoPA_21303_L4_R1.fastq.gz,mint/CoPA_21303_L4_R2.fastq.gz,Mint
CoPA_21304_L4,mint/CoPA_21304_L4_R1.fastq.gz,mint/CoPA_21304_L4_R2.fastq.gz,Mint
